latitude_degrees,latitude,longitude_degrees,longitude
58°18′28″N,58.307685,0°59′28″E,0.9909978
58°18′28″N,58.307685,0°02′12″W,-0.03655879
58°18′28″N,58.307685,0°36′07″E,0.60184964
58°18′28″N,58.307685,1°07′30″W,-1.12494884
58°18′28″N,58.307685,1°28′30″E,1.47503334
58°18′28″N,58.307685,0°03′45″W,-0.06258974
58°18′28″N,58.307685,1°12′34″W,-1.20937225
58°18′28″N,58.307685,1°56′09″W,-1.93583015
58°18′28″N,58.307685,0°57′49″W,-0.96355834
58°18′28″N,58.307685,0°25′31″E,0.42526158
58°18′28″N,58.307685,1°12′32″E,1.20902588
58°18′28″N,58.307685,2°15′43″W,-2.26207231
58°18′28″N,58.307685,0°25′22″E,0.42273959
58°18′28″N,58.307685,0°02′31″E,0.04200986
58°18′28″N,58.307685,1°20′13″E,1.33706051
58°18′28″N,58.307685,0°46′20″W,-0.77226922
58°18′28″N,58.307685,0°32′43″W,-0.54517667
58°18′28″N,58.307685,2°13′19″W,-2.22183558
58°18′28″N,58.307685,3°34′50″W,-3.58064599
58°18′28″N,58.307685,0°07′12″E,0.12005037
58°18′28″N,58.307685,3°55′52″W,-3.93124133
58°18′28″N,58.307685,1°32′33″W,-1.54249244
58°18′28″N,58.307685,0°39′02″E,0.65064491
58°18′28″N,58.307685,2°37′42″W,-2.62837528
58°18′28″N,58.307685,1°09′05″W,-1.15150139
58°18′28″N,58.307685,1°04′50″E,1.08053158
58°18′28″N,58.307685,1°05′08″E,1.08564724
58°18′28″N,58.307685,1°09′48″E,1.16322765
58°18′28″N,58.307685,1°01′19″W,-1.02207101
58°18′28″N,58.307685,1°04′05″W,-1.06813032
58°18′28″N,58.307685,1°11′04″W,-1.18435166
58°18′28″N,58.307685,3°27′55″W,-3.46538678
58°18′28″N,58.307685,0°48′50″W,-0.81397757
58°18′28″N,58.307685,1°23′54″E,1.39836591
58°18′28″N,58.307685,0°09′32″E,0.15901913
58°18′28″N,58.307685,0°03′31″E,0.0586297
58°18′28″N,58.307685,2°24′11″W,-2.40304334
58°18′28″N,58.307685,2°50′32″W,-2.84229718
58°18′28″N,58.307685,2°48′53″W,-2.8146197
58°18′28″N,58.307685,0°44′54″E,0.74834907
58°18′28″N,58.307685,4°03′37″W,-4.0601571
58°18′28″N,58.307685,1°00′32″W,-1.00875493
58°18′28″N,58.307685,0°45′38″W,-0.76045588
58°18′28″N,58.307685,0°23′43″E,0.39540335
58°18′28″N,58.307685,1°23′38″E,1.39381706
58°18′28″N,58.307685,3°20′29″W,-3.34148961
58°18′28″N,58.307685,3°04′57″W,-3.08239078
58°18′28″N,58.307685,0°58′50″W,-0.98068818
58°18′28″N,58.307685,1°14′13″W,-1.23706096
58°18′28″N,58.307685,0°23′38″E,0.39382222
58°18′28″N,58.307685,3°22′15″W,-3.37070302
58°18′28″N,58.307685,2°28′33″W,-2.47580968
58°18′28″N,58.307685,4°07′23″W,-4.12297357
58°18′28″N,58.307685,3°36′49″W,-3.61355524
58°18′28″N,58.307685,1°21′38″E,1.36042093
58°18′28″N,58.307685,2°05′01″W,-2.0836617
58°18′28″N,58.307685,0°03′57″W,-0.0657825
58°18′28″N,58.307685,3°00′03″W,-3.00070385
58°18′28″N,58.307685,0°16′25″E,0.27371917
58°18′28″N,58.307685,4°11′01″W,-4.18362988
58°18′28″N,58.307685,0°48′00″E,0.80012605
58°18′28″N,58.307685,2°24′50″W,-2.41375418
58°18′28″N,58.307685,1°00′45″E,1.01256185
58°18′28″N,58.307685,0°04′17″W,-0.07130814
58°18′28″N,58.307685,2°23′10″W,-2.38610432
58°18′28″N,58.307685,3°54′24″W,-3.90678384
58°18′28″N,58.307685,4°09′58″W,-4.16622016
58°18′28″N,58.307685,1°26′07″W,-1.43534157
58°18′28″N,58.307685,0°19′15″E,0.32087704
58°18′28″N,58.307685,2°33′11″W,-2.55302399
58°18′28″N,58.307685,1°14′30″E,1.24173224
58°18′28″N,58.307685,0°16′40″W,-0.2776879
58°18′28″N,58.307685,0°42′44″W,-0.71216205
58°18′28″N,58.307685,1°11′14″W,-1.18709969
58°18′28″N,58.307685,1°12′52″W,-1.21437737
58°18′28″N,58.307685,1°10′45″E,1.1791686
58°18′28″N,58.307685,0°40′13″W,-0.6701682
58°18′28″N,58.307685,2°27′25″W,-2.45706066
58°18′28″N,58.307685,1°02′27″W,-1.04081861
58°18′28″N,58.307685,0°02′08″W,-0.0354962
58°18′28″N,58.307685,0°03′55″W,-0.06518155
58°18′28″N,58.307685,4°00′23″W,-4.00650811
58°18′28″N,58.307685,0°18′09″E,0.30249281
58°18′28″N,58.307685,1°13′08″E,1.21882962
58°18′28″N,58.307685,0°11′41″E,0.19479791
58°18′28″N,58.307685,2°53′38″W,-2.89398676
58°18′28″N,58.307685,2°31′41″W,-2.52792413
58°18′28″N,58.307685,1°13′10″E,1.21937748
58°18′28″N,58.307685,0°22′16″E,0.37101225
58°18′28″N,58.307685,2°20′34″W,-2.34264421
58°18′28″N,58.307685,3°14′46″W,-3.24619594
58°18′28″N,58.307685,3°33′34″W,-3.55945166
58°18′28″N,58.307685,1°23′20″W,-1.38893278
58°18′28″N,58.307685,0°29′29″W,-0.49131741
58°18′28″N,58.307685,0°54′58″E,0.91621627
58°18′28″N,58.307685,4°00′14″W,-4.00386209
58°18′28″N,58.307685,1°09′15″E,1.1542319
58°18′28″N,58.307685,2°22′08″W,-2.3687617
58°18′28″N,58.307685,3°01′20″W,-3.02226452
58°18′28″N,58.307685,3°19′07″W,-3.31848387
58°18′28″N,58.307685,0°26′08″W,-0.43554116
58°18′28″N,58.307685,1°19′33″E,1.32587871
58°18′28″N,58.307685,1°28′13″W,-1.47019001
58°18′28″N,58.307685,1°17′12″E,1.28660486
58°18′28″N,58.307685,0°48′46″E,0.8128569
58°18′28″N,58.307685,0°06′51″E,0.11415196
58°18′28″N,58.307685,0°46′19″E,0.77192292
58°18′28″N,58.307685,2°10′01″W,-2.16697749
58°18′28″N,58.307685,0°44′32″E,0.74219469
58°18′28″N,58.307685,0°58′25″W,-0.97350028
58°18′28″N,58.307685,1°32′36″W,-1.54342069
58°18′28″N,58.307685,0°45′28″E,0.75785358
58°18′28″N,58.307685,1°26′00″E,1.43341013
58°18′28″N,58.307685,1°00′33″W,-1.00905997
58°18′28″N,58.307685,4°09′58″W,-4.16620986
58°18′28″N,58.307685,0°17′20″W,-0.28900831
58°18′28″N,58.307685,2°54′36″W,-2.90994399
58°18′28″N,58.307685,2°09′43″W,-2.16206777
58°18′28″N,58.307685,0°50′28″E,0.84105815
58°18′28″N,58.307685,1°25′21″W,-1.42240128
58°18′28″N,58.307685,0°31′40″E,0.5278727
58°18′28″N,58.307685,3°50′20″W,-3.83884076
58°18′28″N,58.307685,0°30′06″E,0.50167161
58°18′28″N,58.307685,3°49′39″W,-3.82743487
58°18′28″N,58.307685,2°59′46″W,-2.99620268
58°18′28″N,58.307685,2°34′29″W,-2.57468155
58°18′28″N,58.307685,1°17′34″E,1.29290384
58°18′28″N,58.307685,2°11′14″W,-2.18735433
58°18′28″N,58.307685,1°22′43″W,-1.3786026
58°18′28″N,58.307685,2°14′22″W,-2.23944967
58°18′28″N,58.307685,0°45′54″W,-0.76512227
58°18′28″N,58.307685,2°03′32″W,-2.05877892
58°18′28″N,58.307685,3°14′18″W,-3.23828233
58°18′28″N,58.307685,0°24′15″E,0.4040465
58°18′28″N,58.307685,0°45′31″E,0.75863728
58°18′28″N,58.307685,3°35′00″W,-3.58320328
58°18′28″N,58.307685,2°30′45″W,-2.51237352
58°18′28″N,58.307685,2°16′40″W,-2.27765309
58°18′28″N,58.307685,0°31′37″W,-0.52707897
58°18′28″N,58.307685,2°35′20″W,-2.58875824
58°18′28″N,58.307685,0°23′18″W,-0.38839789
58°18′28″N,58.307685,0°47′31″W,-0.79200776
58°18′28″N,58.307685,2°51′31″W,-2.85856087
58°18′28″N,58.307685,0°54′05″W,-0.90129679
58°18′28″N,58.307685,2°17′28″W,-2.29119261
58°18′28″N,58.307685,3°30′58″W,-3.5161701
58°18′28″N,58.307685,0°34′01″W,-0.5669712
58°18′28″N,58.307685,1°37′04″W,-1.61778201
58°18′28″N,58.307685,2°03′09″W,-2.05239669
58°18′28″N,58.307685,2°07′16″W,-2.12099288
58°18′28″N,58.307685,1°17′38″W,-1.2939591
58°18′28″N,58.307685,0°50′31″E,0.84183372
58°18′28″N,58.307685,1°00′24″E,1.00673457
58°18′28″N,58.307685,1°03′32″W,-1.05900401
58°18′28″N,58.307685,1°18′28″E,1.30791518
58°18′28″N,58.307685,0°26′39″E,0.4440648
58°18′28″N,58.307685,0°32′36″W,-0.54319719
58°18′28″N,58.307685,2°11′46″W,-2.19618849
58°18′28″N,58.307685,0°06′26″E,0.1071672
58°18′28″N,58.307685,3°45′51″W,-3.76422688
58°18′28″N,58.307685,0°16′41″W,-0.27813711
58°18′28″N,58.307685,1°03′02″E,1.05068342
58°18′28″N,58.307685,0°58′22″W,-0.97280504
58°18′28″N,58.307685,2°58′36″W,-2.97660662
58°18′28″N,58.307685,3°31′03″W,-3.51737139
58°18′28″N,58.307685,0°43′14″W,-0.72063307
58°18′28″N,58.307685,1°18′43″E,1.3120265
58°18′28″N,58.307685,1°31′33″E,1.52579361
58°18′28″N,58.307685,3°19′26″W,-3.32379731
58°18′28″N,58.307685,1°13′07″W,-1.21855918
58°18′28″N,58.307685,3°04′42″W,-3.07821827
58°18′28″N,58.307685,1°07′00″E,1.11676141
58°18′28″N,58.307685,4°04′26″W,-4.07381626
58°18′28″N,58.307685,2°19′23″W,-2.32294255
58°18′28″N,58.307685,2°16′51″W,-2.28082382
58°18′28″N,58.307685,1°14′52″E,1.24782421
58°18′28″N,58.307685,1°42′41″W,-1.71137949
58°18′28″N,58.307685,0°53′35″E,0.89312232
58°18′28″N,58.307685,0°44′20″W,-0.73883535
58°18′28″N,58.307685,1°26′46″W,-1.4459903
58°18′28″N,58.307685,2°22′28″W,-2.37444476
58°18′28″N,58.307685,4°06′03″W,-4.10089886
58°18′28″N,58.307685,2°13′09″W,-2.21910269
58°18′28″N,58.307685,0°16′35″W,-0.27631288
58°18′28″N,58.307685,0°09′21″E,0.15582277
58°18′28″N,58.307685,1°33′48″W,-1.56339748
58°18′28″N,58.307685,2°13′20″W,-2.22233823
58°18′28″N,58.307685,1°14′38″W,-1.24393138
58°18′28″N,58.307685,1°25′20″W,-1.42229692
58°18′28″N,58.307685,3°38′22″W,-3.63935172
58°18′28″N,58.307685,0°24′11″E,0.40317216
58°18′28″N,58.307685,2°04′55″W,-2.08203473
58°18′28″N,58.307685,1°58′22″W,-1.97264894
58°18′28″N,58.307685,0°56′26″W,-0.94063415
58°18′28″N,58.307685,4°10′26″W,-4.17394176
58°18′28″N,58.307685,2°10′30″W,-2.17491728
58°18′28″N,58.307685,0°15′55″W,-0.26535294
58°18′28″N,58.307685,3°50′29″W,-3.84152777
58°18′28″N,58.307685,2°00′02″W,-2.00066284
58°18′28″N,58.307685,1°17′01″E,1.28367493
58°18′28″N,58.307685,0°38′30″E,0.64153359
58°18′28″N,58.307685,0°56′22″W,-0.93954653
58°18′28″N,58.307685,1°14′08″W,-1.23555843
58°18′28″N,58.307685,2°55′57″W,-2.93258052
58°18′28″N,58.307685,2°23′27″W,-2.39083326
58°18′28″N,58.307685,0°59′54″E,0.99839351
58°18′28″N,58.307685,1°30′24″E,1.50662399
58°18′28″N,58.307685,2°35′29″W,-2.59141079
58°18′28″N,58.307685,0°04′01″W,-0.06692775
58°18′28″N,58.307685,1°35′18″W,-1.58839074
58°18′28″N,58.307685,3°13′21″W,-3.22261321
58°18′28″N,58.307685,3°17′05″W,-3.28480229
58°18′28″N,58.307685,4°10′10″W,-4.16937952
58°18′28″N,58.307685,1°18′35″E,1.30972386
58°18′28″N,58.307685,0°00′22″W,-0.00609748
58°18′28″N,58.307685,1°26′39″W,-1.44406472
58°18′28″N,58.307685,0°32′49″W,-0.54683901
58°18′28″N,58.307685,0°21′56″E,0.36565895
58°18′28″N,58.307685,3°22′00″W,-3.3667384
58°18′28″N,58.307685,0°26′05″E,0.4347861
58°18′28″N,58.307685,1°30′37″W,-1.5103163
58°18′28″N,58.307685,3°52′17″W,-3.87141087
58°18′28″N,58.307685,1°24′23″W,-1.40644687
58°18′28″N,58.307685,0°06′11″W,-0.10317015
58°18′28″N,58.307685,0°51′12″W,-0.8534661
58°18′28″N,58.307685,3°50′19″W,-3.83874222
58°18′28″N,58.307685,1°12′31″W,-1.20862237
58°18′28″N,58.307685,1°26′47″E,1.44642752
58°18′28″N,58.307685,0°52′08″W,-0.86901592
58°18′28″N,58.307685,2°34′07″W,-2.56874675
58°18′28″N,58.307685,0°22′32″E,0.37554044
58°18′28″N,58.307685,2°19′42″W,-2.32833926
58°18′28″N,58.307685,0°21′37″E,0.36029297
58°18′28″N,58.307685,2°27′55″W,-2.46534247
58°18′28″N,58.307685,2°19′18″W,-2.32161278
58°18′28″N,58.307685,2°35′39″W,-2.59408017
58°18′28″N,58.307685,0°55′51″E,0.93071909
58°18′28″N,58.307685,0°06′44″W,-0.11225577
58°18′28″N,58.307685,2°57′37″W,-2.96031535
58°18′28″N,58.307685,3°26′38″W,-3.44390843
58°18′28″N,58.307685,0°05′19″W,-0.08869103
58°18′28″N,58.307685,3°56′19″W,-3.93868402
58°18′28″N,58.307685,0°06′32″W,-0.10895496
58°18′28″N,58.307685,2°56′08″W,-2.93546758
58°18′28″N,58.307685,2°23′45″W,-2.39595957
58°18′28″N,58.307685,3°48′51″W,-3.81412072
58°18′28″N,58.307685,0°28′02″E,0.46723674
58°18′28″N,58.307685,0°34′28″W,-0.57431789
58°18′28″N,58.307685,2°21′11″W,-2.35295946
58°18′28″N,58.307685,1°12′24″W,-1.20676475
58°18′28″N,58.307685,0°59′37″E,0.9935395
58°18′28″N,58.307685,2°38′07″W,-2.63535379
58°18′28″N,58.307685,0°12′47″W,-0.21293404
58°18′28″N,58.307685,3°21′38″W,-3.36053409
58°18′28″N,58.307685,0°13′43″W,-0.22856367
58°18′28″N,58.307685,0°31′18″W,-0.52169741
58°18′28″N,58.307685,1°18′49″W,-1.31368901
58°18′28″N,58.307685,0°19′57″W,-0.33238128
58°18′28″N,58.307685,3°29′57″W,-3.49913021
58°18′28″N,58.307685,2°46′28″W,-2.77449924
58°18′28″N,58.307685,1°11′00″W,-1.18343189
58°18′28″N,58.307685,1°06′22″E,1.10618037
58°18′28″N,58.307685,1°04′27″W,-1.07407449
58°18′28″N,58.307685,2°08′13″W,-2.13704817
58°18′28″N,58.307685,0°55′19″W,-0.92186749
58°18′28″N,58.307685,1°19′48″E,1.33012058
58°18′28″N,58.307685,0°44′12″W,-0.73675235
58°18′28″N,58.307685,0°15′00″E,0.25012138
58°18′28″N,58.307685,3°40′34″W,-3.67624247
58°18′28″N,58.307685,1°56′07″W,-1.93532843
58°18′28″N,58.307685,0°47′41″W,-0.79468283
58°18′28″N,58.307685,0°06′34″E,0.10957753
58°18′28″N,58.307685,0°11′20″E,0.18877602
58°18′28″N,58.307685,1°42′17″W,-1.70480363
58°18′28″N,58.307685,1°49′02″W,-1.81718694
58°18′28″N,58.307685,0°31′24″W,-0.52328823
58°18′28″N,58.307685,2°29′57″W,-2.49926723
58°18′28″N,58.307685,0°21′11″E,0.3531014
58°18′28″N,58.307685,1°56′25″W,-1.94033431
58°18′28″N,58.307685,1°15′17″W,-1.25483377
58°18′28″N,58.307685,0°00′12″E,0.00324353
58°18′28″N,58.307685,0°46′15″W,-0.7707289
58°18′28″N,58.307685,0°17′54″W,-0.29822635
58°18′28″N,58.307685,1°28′03″E,1.46737839
58°18′28″N,58.307685,2°57′12″W,-2.95346496
58°18′28″N,58.307685,3°42′24″W,-3.70662345
58°18′28″N,58.307685,1°26′18″E,1.43828049
58°18′28″N,58.307685,0°00′15″E,0.00408361
58°18′28″N,58.307685,3°47′48″W,-3.79659107
58°18′28″N,58.307685,0°58′44″E,0.97882017
58°18′28″N,58.307685,2°35′46″W,-2.5961717
58°18′28″N,58.307685,2°20′36″W,-2.34346623
58°18′28″N,58.307685,4°12′26″W,-4.20735233
58°18′28″N,58.307685,1°45′18″W,-1.75509211
58°18′28″N,58.307685,0°12′01″E,0.20014556
58°18′28″N,58.307685,3°21′12″W,-3.35336685
58°18′28″N,58.307685,0°29′55″E,0.49853905
58°18′28″N,58.307685,1°04′19″W,-1.0719386
58°18′28″N,58.307685,0°43′34″W,-0.72611698
58°18′28″N,58.307685,3°04′52″W,-3.0811744
58°18′28″N,58.307685,1°49′45″W,-1.82919244
58°18′28″N,58.307685,2°40′32″W,-2.67554671
58°18′28″N,58.307685,1°09′45″E,1.16236715
58°18′28″N,58.307685,0°07′54″W,-0.13179305
58°18′28″N,58.307685,0°21′15″E,0.35416537
58°18′28″N,58.307685,1°02′53″E,1.0479874
58°18′28″N,58.307685,0°51′57″E,0.86597043
58°18′28″N,58.307685,1°32′29″W,-1.54149355
58°18′28″N,58.307685,1°07′18″W,-1.12170784
58°18′28″N,58.307685,0°18′47″E,0.3131363
58°18′28″N,58.307685,0°41′11″W,-0.68630833
58°18′28″N,58.307685,0°54′53″W,-0.91462477
58°18′28″N,58.307685,1°10′53″W,-1.18143148
58°18′28″N,58.307685,0°01′21″E,0.0225395
58°18′28″N,58.307685,0°21′26″E,0.35735195
58°18′28″N,58.307685,1°02′51″E,1.04750446
58°18′28″N,58.307685,1°03′22″E,1.05602349
58°18′28″N,58.307685,0°40′17″W,-0.67141973
58°18′28″N,58.307685,1°43′03″W,-1.71748497
58°18′28″N,58.307685,1°02′26″W,-1.04052416
58°18′28″N,58.307685,0°59′36″E,0.9934455
58°18′28″N,58.307685,1°16′46″W,-1.27941045
58°18′28″N,58.307685,3°09′48″W,-3.16336285
58°18′28″N,58.307685,1°19′22″E,1.32264143
58°18′28″N,58.307685,0°38′30″E,0.64164511
58°18′28″N,58.307685,3°54′22″W,-3.90610676
58°18′28″N,58.307685,0°03′45″E,0.06263126
58°18′28″N,58.307685,0°20′56″E,0.34900582
58°18′28″N,58.307685,1°57′11″W,-1.95293763
58°18′28″N,58.307685,0°01′38″E,0.02733831
58°18′28″N,58.307685,2°32′25″W,-2.5403571
58°18′28″N,58.307685,0°06′37″W,-0.1102201
58°18′28″N,58.307685,2°37′53″W,-2.63151982
58°18′28″N,58.307685,0°21′12″W,-0.35329972
58°18′28″N,58.307685,1°25′52″E,1.43111717
58°18′28″N,58.307685,2°04′01″W,-2.06684702
58°18′28″N,58.307685,1°09′22″W,-1.15602918
58°18′28″N,58.307685,0°18′26″W,-0.30710276
58°18′28″N,58.307685,1°52′16″W,-1.87118151
58°18′28″N,58.307685,0°57′20″E,0.95564445
58°18′28″N,58.307685,1°43′23″W,-1.7231129
58°18′28″N,58.307685,0°29′54″W,-0.49842791
58°18′28″N,58.307685,3°10′55″W,-3.1819071
58°18′28″N,58.307685,0°27′50″E,0.46375692
58°18′28″N,58.307685,3°20′27″W,-3.34072694
58°18′28″N,58.307685,2°40′53″W,-2.6815216
58°18′28″N,58.307685,2°28′10″W,-2.469389
58°18′28″N,58.307685,2°38′44″W,-2.6454353
58°18′28″N,58.307685,0°43′03″W,-0.71749431
58°18′28″N,58.307685,3°00′50″W,-3.01400533
58°18′28″N,58.307685,0°05′15″W,-0.08751452
58°18′28″N,58.307685,1°08′47″W,-1.1464784
